ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
78131e,CBJ436  ,45.863,63.7049,11277.6,242.33
aaa929,SWA2080 ,-103.4145,36.177,11277.6,246.27
a953db,N70SX   ,-78.0817,40.435,1935.48,120.42
4851f6,KLM589  ,2.8868,39.8204,10058.4,247.02
a72808,N560ML  ,-77.9136,41.7392,10668.0,258.5
abf17f,AAL1390 ,-85.8715,27.7492,11277.6,227.75
4076dd,EXS92WS ,12.9984,45.4128,11582.4,221.9
a47809,UAL2346 ,-95.3511,29.507,5669.28,208.09
8964a1,UAE184  ,27.8556,43.4693,10668.0,267.75
addadb,JBU90   ,-114.1393,34.9142,10058.4,261.91
4a29f9,HYS446  ,20.5995,48.2688,11277.6,258.97
ae01cc,JAKE17  ,18.9836,53.971,10363.2,163.16
75021f,MAS609  ,104.2109,1.3265,1920.24,130.96
4076e4,BAW665Y ,2.5245,49.827,10980.42,231.55
a0a8de,UAL1344 ,-81.1863,28.5226,2430.78,139.48
aa80e4,SCA77   ,-112.2763,33.8726,1752.6,40.6
4076e2,BAW55CL ,8.3261,44.8603,10355.58,231.93
4076e3,BAW33CE ,5.2506,45.7441,10972.8,236.97
a0a8da,UAL2133 ,-87.899,41.9704,,5.66
8964a5,UAE6RA  ,26.1088,44.379,10972.8,240.25
8964a4,UAE3R   ,26.7768,43.6689,10668.0,268.83
8964a3,UAE83   ,19.3695,44.138,11582.4,237.72
8964a2,UAE67   ,14.3088,48.5961,10972.8,222.44
76cc64,SIA528  ,80.6007,12.9572,1943.1,138.8
8964a8,UAE181  ,15.6262,48.053,11582.4,225.46
8964a7,UAE66   ,5.3151,50.7006,10668.0,257.05
a69e14,N5251Z  ,-73.2716,40.7936,304.8,57.25
a87c4f,JBU757  ,-71.8222,37.7911,10058.4,252.56
76cc68,SIA446  ,92.2642,21.7633,11582.4,259.35
4ca6a6,RYR71NQ ,-4.0377,39.5721,9273.54,237.51
a700c3,SFY205  ,-80.4209,27.8246,754.38,48.66
a7767b,LXJ580  ,-74.1352,40.9766,3497.58,165.96
a19b72,SWA512  ,-73.3529,41.7044,5486.4,188.4
a1f237,N2240B  ,-82.4752,40.0241,335.28,38.12
a0cb68,AAL771  ,-96.9171,32.8403,3017.52,156.76
ad0919,SWA2762 ,-80.246,36.6217,11582.4,210.82
a0de99,AAL2077 ,-81.022,32.8626,9067.8,251.57
c035f7,DAT112  ,-90.1684,46.3593,10972.8,193.92
a4a0cd,DAL593  ,-95.4281,25.6955,10668.0,229.37
a45216,LXJ378  ,-104.7251,40.3099,2773.68,142.36
a2bbc6,UAL2166 ,-118.9391,37.564,7315.2,236.92
ac2fa4,SWA3418 ,-102.1195,34.3282,11277.6,238.27
a45e56,N3805E  ,-88.0573,31.0592,4274.82,139.63
ae2909,C6025   ,-82.812,28.1808,114.3,45.8
a8f97c,N678AM  ,-87.6815,37.7696,9662.16,177.71
c07e5d,WEN3160 ,-114.0213,51.1217,,18.01
780c5d,CAO1078 ,-77.4562,44.8047,10363.2,225.71
4ca6b2,EAI26MH ,-2.2029,53.3885,381.0,58.49
a953d8,OSU7    ,-83.125,40.1821,1310.64,41.27
a26be1,UPS2983 ,-95.2873,42.511,11894.82,273.1
a07b8f,DAL1125 ,-122.304,47.4426,,0.06
ac36a9,SWA2778 ,-91.1125,36.2229,10668.0,245.48
abb601,SWA2132 ,-88.5231,41.3698,2354.58,143.83
76cc6f,SIA947  ,104.0713,1.5723,1074.42,98.42
ab4c15,AAL1479 ,-82.8246,42.4262,10668.0,266.8
3d5898,DFFUM   ,10.7661,46.4084,7924.8,128.28
ae4a7c,KBAR08  ,-94.9753,34.0203,7010.4,131.32
ae4a7a,EASY04  ,-82.3282,33.1916,7620.0,144.72
ab5f43,SWA1340 ,-92.9391,40.078,10972.8,223.58
47947c,NOZ971  ,11.9966,55.7677,5387.34,183.75
a33e5e,EDV5490 ,-80.0974,38.6763,10972.8,210.88
a833c5,N6278Y  ,-121.6743,40.9836,2560.32,83.1
a9c9fe,N73PG   ,-98.1574,31.1627,7010.4,132.95
a700ac,DAL324  ,-95.8586,34.9021,10363.2,233.68
484acc,KLM51E  ,0.8261,51.6953,9144.0,236.05
aaa954,SWA1693 ,-74.2201,40.2496,8839.2,234.53
4ac994,GFM1T   ,13.3715,59.4785,1112.52,94.95
a570fd,N45NP   ,-112.6133,36.665,11582.4,223.27
ac6c02,N9RS    ,-95.1622,33.1611,5257.8,121.03
a87039,N64287  ,-88.5747,42.8781,381.0,36.07
abc948,FDX17   ,131.3178,34.3905,10972.8,243.84
a9ec06,UAL2041 ,-119.7411,39.905,10363.2,221.18
a5106e,RPA4312 ,-74.1241,42.0341,5250.18,195.76
ab5305,DPJ829  ,-71.8788,41.7406,10058.4,232.69
a33e57,N308PH  ,-96.4598,33.17,434.34,67.38
400382,IWY131  ,-72.2453,21.7717,213.36,84.93
4b8664,TCASD   ,28.7741,37.35,5196.84,200.6
a8834f,N648DS  ,-71.0729,41.4539,1623.06,74.76
ae291e,CYBER11 ,-90.7455,31.647,7124.7,127.43
ab03a4,DAL1879 ,-85.2046,36.7016,10972.8,219.94
a91986,PDT5984 ,-75.8788,43.0672,883.92,115.79
4ac962,NVR774  ,0.9291,48.9247,10363.2,234.88
c01bf7,CFKPI   ,,,,127.4
a09590,DAL534  ,-96.924,33.1195,1737.36,134.79
a548a7,N44DZ   ,-74.2512,39.9558,182.88,45.98
a4f084,NGF2278 ,-79.8633,36.3648,1889.76,64.78
78136b,CSZ9110 ,113.2812,22.9778,3329.94,183.59
a14beb,O183BA  ,-70.3297,41.3692,68.58,42.1
3cc2bf,DCS703  ,7.1808,50.7743,1897.38,148.29
abb624,SWA323  ,-90.2464,38.809,2506.98,125.55
a1057a,AAL2585 ,-80.8531,35.4643,1165.86,105.71
47945c,NOZ37H  ,9.0455,57.4191,11590.02,235.03
48adad,LOT3LF  ,17.355,49.1937,10972.8,189.9
48adab,LOT3EA  ,20.453,52.0123,4046.22,157.43
a1a2a2,UAL506  ,11.5324,44.2768,9380.22,276.98
ac1ca8,AHF88N  ,-81.161,29.7195,396.24,67.16
abaf30,VAR852  ,-113.1285,33.4471,1394.46,64.44
a2254e,N2373M  ,-75.3223,40.1893,571.5,58.03
a33e3b,N308NE  ,-104.596,40.8984,2057.4,64.65
4ab566,BRX50M  ,14.0609,56.3596,4640.58,149.39
a8deb4,DAL2039 ,-82.0339,31.0845,11277.6,226.85
e49528,GLO1295 ,-49.0759,-25.5831,11887.2,241.47
c07438,CGSAH   ,-106.0791,52.3778,5326.38,116.04
ac0c41,SWA3177 ,-115.586,35.8893,4244.34,177.02
4ab569,LOG22Y  ,-1.8858,55.2138,6096.0,135.36
a7d8e3,N6043G  ,-98.0328,30.7661,1082.04,81.9
a63bd4,EDG500  ,-75.0762,40.9218,5989.32,196.52
4853d0,TRA17K  ,8.1871,49.228,10058.4,212.3
4ca5c8,EIN895  ,-8.4927,40.8687,10972.8,206.48
a63bd3,N500VH  ,-81.0736,33.42,6096.0,138.5
a69e74,N5254Q  ,-105.2442,40.0388,1645.92,41.7
4853d1,TRA9U   ,12.0359,49.1489,10271.76,229.17
a5855e,N455H   ,-70.5491,41.3794,1310.64,54.97
a6b8ea,N532LW  ,-92.6569,37.9461,640.08,91.85
3c48f0,EWG38E  ,7.8755,53.5231,8580.12,241.28
a402dd,DAL894  ,-88.4617,33.1061,9951.72,233.09
501c1c,TDR154  ,4.7282,41.9288,8808.72,271.8
a895b0,PDT5971 ,-79.3784,40.868,10363.2,164.83
a4fbd9,N420CH  ,-114.9627,45.418,13716.0,214.8
ad09ed,N9393V  ,-85.8958,42.972,640.08,70.39
aadf83,FLC80   ,-78.0558,40.7432,3009.9,114.04
4853d4,TRA211J ,16.7237,45.2316,11887.2,234.27
ac1326,N8773P  ,-82.6566,28.0013,274.32,75.11
ac1327,SWA601  ,-90.3495,28.8758,11087.1,232.65
ada93f,N98ER   ,-74.8077,39.942,68.58,21.1
a5bb1b,ASA340  ,-118.0528,46.7193,10058.4,236.48
aaf996,EJA806  ,-103.3596,32.5205,10370.82,244.39
a71554,N5557J  ,-81.3913,28.9788,2781.3,47.65
aa7c64,JBU37   ,-73.9796,39.6933,10614.66,234.61
a57249,N450BV  ,-83.6705,37.9827,3337.56,156.51
ac73b1,N901JF  ,-78.549,34.8465,8229.6,149.87
ad8cc2,TRF544  ,-96.2971,33.3486,1341.12,61.66
a63be8,N500WD  ,-84.6937,42.8478,9144.0,177.35
a34592,CSJ213  ,-81.7267,40.9396,1805.94,97.55
a6a5ab,N52725  ,-95.94,29.4695,701.04,45.28
3c48eb,EWG8RA  ,9.1545,50.3335,10972.8,226.63
3c48ee,EWG6CR  ,7.0022,51.4037,990.6,110.86
49130e,NJE950R ,9.2325,51.531,10972.8,188.87
e4952b,GLO1406 ,-42.2246,-18.8551,11277.6,220.3
4ab56d,BRX1550 ,18.9486,60.5158,6659.88,125.76
4ab56e,CCM91RP ,8.5078,42.1619,1821.18,131.29
c037e7,CFVEK   ,-89.1129,48.5128,1859.28,115.48
a1eb7a,N2225D  ,-73.338,40.8985,822.96,55.51
c06d48,JZA596  ,-123.298,49.0275,2941.32,148.95
501c0b,        ,1.3111,51.5764,10668.0,226.84
a04726,KSF17   ,-81.6647,41.0914,906.78,53.5
ac2666,FWK800  ,-71.7179,42.3799,1470.66,141.94
a6ee47,ASA1165 ,-121.1372,36.384,11582.4,241.25
a68b46,N5200   ,-82.5806,41.9343,3025.14,196.22
4078ae,EXS4BA  ,-3.6932,47.9293,11277.6,238.08
491315,NJE394E ,13.0485,40.5766,12192.0,213.92
3463cb,HRN125  ,-2.4789,42.3627,9090.66,172.85
a5d570,UAL1384 ,-104.6601,39.8795,1684.02,77.18
a32b5b,N303KC  ,-86.6743,36.0027,1798.32,76.37
ac0c64,SWA3377 ,-94.7775,35.0219,11277.6,251.73
aacc5b,UAL2032 ,-121.4818,37.5677,3337.56,173.23
ac1f98,UAL2253 ,-77.4452,38.9448,,0.0
484cc2,KLM92N  ,0.0962,39.8748,6697.98,186.96
ab53f1,SCX1821 ,-70.9863,43.5058,3238.5,151.5
a2bbf2,UAL2114 ,-120.9566,37.6338,6248.4,194.04
a5d55c,TRF575  ,-96.7145,32.962,731.52,53.44
501c2f,SDR40AB ,23.2355,38.9158,10972.8,236.17
383fff,SECUAV1 ,7.5134,47.611,,6.94
a3323d,DAL1408 ,-85.2935,33.4739,4549.14,201.24
a70e7a,SKW3694 ,-82.1823,35.5158,10668.0,236.12
a69e7a,N5254W  ,-122.2104,47.5193,312.42,38.19
7c404c,MZI     ,149.9769,-34.5098,2590.8,92.74
8a090f,MYU930  ,104.6399,0.8285,5387.34,194.72
aae67b,TWY100  ,-76.44,36.4604,10363.2,273.12
484cbb,KLM836  ,103.9912,1.3816,53.34,73.57
a402c3,N358CM  ,-110.4446,33.1764,2857.5,97.07
4b8583,HMZ1041 ,30.0256,38.064,10828.02,245.33
a33e8d,N308RM  ,-79.0439,34.947,3467.1,120.81
abafff,AAL2284 ,-79.9886,33.0587,10972.8,242.86
a0cb80,N150PM  ,-87.8833,42.4113,274.32,34.47
a5c231,N470MD  ,-76.3608,36.9116,13106.4,243.28
c07446,N       ,-111.3248,52.8485,7924.8,122.91
a2bbcc,UAL758  ,-98.2672,40.2542,10668.0,246.86
a7fb19,NKS3374 ,-94.3331,35.3884,10660.38,249.51
abff94,GAJ872  ,-74.5693,41.5264,1775.46,106.08
a2bbce,N27528  ,-81.0713,34.2597,2377.44,82.67
a45224,N378GL  ,-78.3346,35.5388,1470.66,82.95
a1a2e0,SWA2620 ,-86.8767,36.1584,2346.96,134.88
a1f23c,N2240G  ,-93.5744,45.0684,777.24,48.9
a6a5ca,N52731  ,-81.0598,29.1748,-7.62,33.83
a7287d,N560SC  ,-86.4691,36.1914,1325.88,130.05
501c1d,SDR44SB ,24.7921,39.2099,11582.4,232.94
4ab54a,DFL03   ,16.1712,57.6905,8229.6,146.45
a5d56b,GPD103  ,-65.7364,18.3204,2019.3,133.65
501c2b,JSY3R   ,7.7547,47.8135,12489.18,205.24
ad93b7,NKS1159 ,-73.4743,40.1864,10972.8,237.92
abec4d,SWA3766 ,-77.2713,38.1569,4183.38,173.06
a63beb,KPO500  ,-91.7758,29.5162,11887.2,208.8
abf32f,SWA3789 ,-96.4402,36.5779,10972.8,239.28
a6db36,N54067  ,-82.4562,27.9084,0.0,35.92
a33243,DAL1309 ,-111.9922,40.7836,,2.06
a6ee64,N546BW  ,-97.7067,35.6142,388.62,47.35
4ab564,BRX363  ,16.0039,61.0163,5181.6,134.03
a4fbfc,DCM6035 ,-99.4162,27.7005,3383.28,148.48
4ab565,BRX260L ,18.804,60.0872,4945.38,116.29
46ac21,NDA815  ,18.3496,60.2282,3429.0,163.18
a535c6,AWI6285 ,-75.77,38.9646,4381.5,172.44
aa46d3,N761SD  ,-90.185,41.9189,3025.14,76.39
a3a873,XSR335  ,-96.4876,39.5,10751.82,177.9
adf6dd,N9993K  ,-112.2976,33.5228,365.76,42.1
aad375,EJA797  ,-96.6292,39.7267,13098.78,227.79
a72839,N560PK  ,-103.0032,35.8003,12192.0,203.13
76cd06,SIA526  ,100.1821,4.4315,12192.0,259.4
aa8315,AAL127  ,-100.9155,37.0992,9753.6,249.87
76cd09,SIA898  ,113.9059,22.3206,,7.2
76cd08,SIA510  ,79.1244,13.2348,7406.64,226.91
a535c2,ASA334  ,-104.7443,39.747,10668.0,242.27
a60852,SWA436  ,-82.3334,30.5438,10972.8,234.86
4d023d,SVW77EB ,16.8525,39.8417,12496.8,245.99
501024,ABN2004 ,8.7244,45.6158,,11.83
501025,AWT241  ,17.9847,41.4673,9921.24,225.95
ab9c8d,N8472W  ,-123.0711,44.7207,883.92,42.35
501023,ABN2010 ,14.631,42.2081,10683.24,237.53
a44b9d,N376RS  ,-112.5232,40.5272,12192.0,216.86
a5d503,N475PS  ,-80.4731,33.059,662.94,65.87
75026b,XAX288  ,102.0014,2.3024,3726.18,164.19
abe00f,SWA3266 ,-77.494,37.3022,8839.2,224.41
a6ee11,N54589  ,-93.7063,45.0154,739.14,53.15
4078fd,EXS4MN  ,-11.3808,49.3624,11277.6,249.56
478f5c,SAS945  ,-83.213,48.0944,12192.0,252.77
ac136d,SWA432  ,-106.1537,38.0397,11582.4,220.92
addcc6,N9922Y  ,-114.7399,35.2556,2255.52,77.41
a63ba0,N500TG  ,-79.9112,38.7881,6797.04,218.84
ab40f0,AAL1805 ,-96.9183,34.4943,9685.02,239.58
76cd17,SIA522  ,80.2614,16.7026,10721.34,275.05
a117d6,N17LH   ,-94.1455,34.0954,4846.32,114.88
e4956e,GLO1837 ,-35.8881,-7.8609,10965.18,223.06
aa2cb0,AVA009  ,-79.9953,25.2611,4160.52,194.79
ad201e,DAL2207 ,-86.6681,35.9624,1554.48,149.22
a522a2,N43VB   ,-82.9512,42.5737,1752.6,62.76
ac0c8b,SWA422  ,-92.204,34.5529,10972.8,235.38
abe030,SWA2417 ,-98.8345,29.9092,5410.2,220.22
341646,FIN1661 ,7.9093,53.2631,10378.44,224.82
a4c861,N407TX  ,-112.7447,33.2527,731.52,69.06
a4c865,UAL677  ,-86.0283,42.465,6080.76,226.39
43c6f5,RRR2131 ,-2.5029,56.2414,8069.58,203.41
a72836,N560PG  ,-94.4008,40.9873,11887.2,207.3
a668e3,N512AF  ,-74.6371,41.146,967.74,54.26
ad4685,KSF7    ,-81.292,41.2683,883.92,44.74
a3dbd0,JBU1901 ,-76.5031,42.606,8229.6,238.48
4d0234,SVW52AK ,-7.6672,39.044,7322.82,144.49
405ee1,SHT8A   ,-2.4803,54.4663,9029.7,232.83
a5bb17,AAL31   ,-123.3259,33.3284,9136.38,214.61
a72859,EJA560  ,-69.7106,44.2598,9022.08,191.51
a788e2,N585EC  ,-80.3387,26.3321,1798.32,68.27
a0471c,EJM60   ,-77.3159,39.2137,3002.28,186.63
acbcfc,N92MZ   ,-93.8334,39.3163,7010.4,144.25
abec90,N868AA  ,-97.1219,41.0068,13106.4,228.81
a3327f,N305GD  ,-87.5479,40.2172,1082.04,57.76
405ee0,BAW491U ,-2.133,48.0942,10980.42,240.29
a5ce40,SWA240  ,-122.4575,37.5376,4046.22,189.7
49d4e3,OKSLM   ,11.3107,46.4347,2514.6,100.39
a9ec88,N739AP  ,-87.872,42.9501,335.28,29.2
a668ee,ASA530  ,-103.9503,31.5964,11887.2,232.92
a8c058,LTA663  ,-85.8197,39.6058,472.44,50.29
ae03f8,PAT482  ,-89.193,43.3027,891.54,84.07
a0d29f,FDL52   ,-72.7635,41.5727,1363.98,52.23
a69e3a,N52522  ,-73.4156,40.7859,274.32,42.71
44ccc3,BEL1CP  ,-69.4621,44.7892,11582.4,226.85
a69e45,N5253C  ,-73.5571,41.1043,708.66,56.83
8965f8,ABY156  ,54.4285,25.7772,6012.18,190.55
8965f6,ABY519  ,56.3875,25.0591,4137.66,181.35
a57e5c,LIFE3   ,-95.6117,29.7092,312.42,66.49
a57229,AAL713  ,-111.5596,33.7991,4297.68,156.29
ae03f4,PAT490  ,-72.404,40.7846,7315.2,131.15
009893,SAA354  ,19.5662,-33.5643,8100.06,229.71
750259,MAS149  ,103.3779,1.1462,8679.18,234.45
acb0b6,ASA349  ,-86.1991,44.3972,10363.2,197.02
a9e03e,N7352B  ,-86.0171,42.844,1341.12,64.41
50101f,ABN5002 ,7.5806,50.9491,7353.3,217.76
a4ae74,N400US  ,-91.997,37.6815,2430.78,58.46
ab6800,JBU2520 ,-75.6295,39.1115,8023.86,233.26
478f47,SAS907  ,-73.1606,48.0074,12192.0,239.17
468979,NSK91   ,24.0432,38.0366,792.48,68.64
75025e,MAS196  ,100.5269,6.0331,11582.4,242.27
a9ec96,SJN4    ,-122.7367,48.4341,1066.8,58.57
388f9b,FWZFU   ,1.3639,43.6206,137.16,0.0
781417,CSH897  ,14.2796,52.239,12192.0,234.79
780d1f,CES6669 ,113.7054,22.7992,784.86,99.87
478f43,SAS903  ,-73.6729,43.8963,11102.34,231.81
c037d0,SDE601  ,-115.4927,49.3693,10363.2,224.4
abe056,SWA2209 ,-90.8963,30.0884,3002.28,203.04
aa3fb2,N76FF   ,-105.1403,39.8996,1912.62,53.57
a7a08a,UAL235  ,-64.2324,52.1826,10972.8,234.39
44ccca,BEL515  ,-67.7163,49.6247,12192.0,231.44
e49555,GEIV04  ,-47.9427,-21.2623,2819.4,127.38
76cd41,SIA28   ,-122.4653,47.394,2141.22,137.36
c00b9e,JZA904  ,-79.4695,43.6473,1607.82,153.31
a38d1b,N328M   ,-89.2012,31.6614,1493.52,96.4
c00b9c,JZA959  ,-86.0608,42.685,8107.68,188.78
c01294,CFHAX   ,-123.4375,48.426,243.84,41.18
48418b,KLM40E  ,21.3875,59.862,10363.2,230.75
a7fb7d,SKW4952 ,-93.3328,39.8998,7018.02,213.06
781ed3,CKK214  ,51.5274,60.8163,10668.0,243.87
48418a,KLM1510 ,-0.1425,38.8682,5509.26,215.73
48418d,KLM43X  ,4.7089,52.329,,0.0
acaa6b,N915NA  ,-94.6911,29.4408,2392.68,158.11
aa8ea1,N78ER   ,-76.7735,38.9506,30.48,29.77
a19aaa,ENY3530 ,-96.3837,32.3278,6187.44,201.55
ae0487,DECEE41 ,-71.8932,44.1167,5113.02,142.51
a37a02,FFT16   ,-80.7679,27.4223,9745.98,234.53
a0f7f0,N1611R  ,-70.5897,41.4147,114.3,29.33
a19ab1,AAY246  ,-76.6835,39.187,30.48,68.54
508497,CND947  ,25.5244,43.9184,9182.1,235.08
e80336,SKX5553 ,-77.422,-12.0118,3810.0,156.8
e80338,SKX5226 ,-80.1277,-6.7182,9906.0,250.37
40668c,GWPDB   ,-2.7084,51.3801,190.5,0.0
ae047d,COPPER6 ,-109.1811,32.9029,6720.84,231.33
406696,TOM7TE  ,-1.7059,53.4272,5684.52,194.15
a2bd13,N276DB  ,-112.9427,34.1068,1973.58,72.13
a9559d,N700LW  ,-96.8168,46.8716,449.58,71.0
aaa9b6,SWA1065 ,-99.6505,38.703,11582.4,234.9
e8032f,SKX5263 ,-79.1083,-8.0854,,0.0
a882f8,PDT6097 ,-82.8985,34.5332,8846.82,170.02
478f0e,,8.1128,58.3801,2004.06,121.93
acaa74,NKS3122 ,-72.198,40.8569,11003.28,225.28
461fa7,FIN8C   ,19.8469,49.5404,11582.4,206.02
461fa8,FIN4RX  ,19.9613,58.4764,11582.4,217.9
a08de0,N135BC  ,-98.7179,37.0681,12192.0,219.62
461fa9,FIN7LT  ,22.0988,59.9182,9311.64,220.76
461fa2,FIN5DL  ,9.5297,51.2899,9959.34,219.19
461fa3,FIN3EF  ,3.9643,49.8691,6530.34,188.67
aa7082,AAL725  ,-65.842,49.2835,11582.4,234.07
43c6f3,RRR2104 ,18.6674,47.8539,11887.2,245.21
461fa0,FIN7HL  ,14.4615,49.3256,11590.02,206.91
461fa1,FIN9YC  ,-5.3714,54.4465,6652.26,193.16
40666c,EZY73EJ ,17.5395,46.679,10668.0,243.34
40799c,CFE39M  ,8.1074,52.1694,11582.4,212.13
a3ca01,AAL987  ,-79.908,25.7043,2766.06,149.7
40666d,EZY76UK ,8.1847,49.4827,10660.38,247.78
780bba,B8306   ,-85.3033,31.9921,13106.4,231.33
a3e40e,N35SK   ,-97.3779,32.9214,586.74,95.53
a3ca06,N343SC  ,-80.792,29.7074,7536.18,193.07
34518d,,-3.5673,40.4638,,12.86
8881c3,BAV1404 ,105.6414,20.507,4434.84,173.89
40799b,CFE59T  ,0.5872,51.7873,3604.26,166.39
abc9a0,JRE859  ,-84.9125,41.366,11887.2,228.05
a9fef5,ASI625  ,-97.4939,30.7155,1089.66,53.23
406674,BAW51L  ,-9.1428,38.7661,,1.8
a14104,DAL141  ,-68.1835,47.0769,11590.02,232.14
406673,EZY21NQ ,-5.7515,54.2792,5935.98,208.87
a08df2,N135BW  ,-93.7141,42.1266,5151.12,104.46
48548c,KLM1256 ,4.9447,52.3232,609.6,77.25
a82298,NKS770  ,-83.9917,33.3707,2034.54,137.95
48548d,KLM1261 ,6.6421,47.751,10668.0,213.57
aaa9d8,SWA3076 ,-91.4529,36.5289,10363.2,232.15
ab1953,N814MH  ,-114.5374,35.8578,1127.76,70.21
aadf22,N8WC    ,-105.3334,39.1369,12496.8,223.99
406670,EZY52AT ,0.1564,51.6166,10965.18,229.92
a95590,JTL700  ,-73.3483,41.4549,5364.48,215.72
50848b,FEG1505 ,26.1913,43.0976,10972.8,230.35
8881b9,VAG755  ,106.1002,20.4814,5341.62,208.58
8881b8,VAG754  ,106.0624,19.6003,9418.32,242.76
40665e,TOM8KX  ,-1.5085,52.4192,2606.04,150.84
40798f,GCLNA   ,0.1891,52.2124,114.3,36.1
48415e,KLM81N  ,13.8362,52.4321,1348.74,89.51
48548e,KLM89L  ,2.7591,51.7327,8884.92,232.04
461faa,FIN3AT  ,18.3326,57.9645,11269.98,261.84
a094e3,N13672  ,-69.9828,41.6936,-7.62,31.65
add150,FTH99   ,-78.8346,34.9917,853.44,98.28
ab79de,AAL2587 ,-111.6125,33.5471,3505.2,187.28
a68b85,N52013  ,-123.0075,45.6266,883.92,40.67
4a0442,BTI684  ,23.2901,55.6581,9342.12,258.34
a2b10d,UAL659  ,-74.4596,40.5727,3223.26,142.76
a83578,N628RM  ,-117.766,33.877,891.54,64.26
4bcda5,SXS2ZZ  ,29.4532,40.3943,10972.8,236.9
4bcda4,SXS7WF  ,26.8856,39.4651,9128.76,233.68
a3944e,N33JR   ,-77.9132,35.6554,1005.84,65.85
a6f581,SCX3049 ,-87.5365,33.1821,12496.8,236.23
484162,KLM11S  ,2.4897,48.7194,10058.4,228.89
484161,KLM63C  ,-3.2021,41.1824,6637.02,203.91
484163,KLM17G  ,6.2273,53.2856,9136.38,239.84
a94236,NKS1081 ,-93.212,44.8851,,0.32
48414d,TRA6205 ,-2.2813,46.2888,11277.6,225.73
a642ea,LAK502  ,-77.2749,37.6744,6705.6,196.75
48414c,TRA8M   ,4.3626,51.7592,1143.0,120.08
a2d76a,SWA3400 ,-101.0259,36.9758,11582.4,227.73
48414e,TRA6515 ,2.6957,46.852,10058.4,213.72
a21dfd,N2354F  ,-98.0876,28.2276,1798.32,86.46
a6f56d,N5478R  ,-121.3358,38.909,304.8,46.21
aae627,CFS8673 ,-123.1112,44.3881,5128.26,131.95
a5bb5a,BLU46   ,-85.347,41.3746,10363.2,188.07
ab1971,AAL1552 ,-104.7002,38.7993,,0.0
aaf960,AAL2569 ,-97.182,34.6573,8115.3,228.01
ad3f29,N502AF  ,-95.8126,30.4158,1493.52,62.67
a9422a,N696MY  ,-70.4607,42.6855,1318.26,101.3
a81b3a,N621PA  ,-73.8417,41.7367,1005.84,56.67
a762d3,AAL1618 ,-80.9697,35.2522,335.28,67.08
aae61c,N801FL  ,-92.4165,44.9758,1615.44,60.65
c06be3,TOM6TD  ,8.5523,47.1333,11582.4,222.26
4bcdb9,TCSMY   ,28.3178,37.0722,3078.48,141.24
a44aa2,FFT2014 ,-85.274,42.6879,10058.4,275.05
a5bb88,N469FA  ,-75.4704,40.5773,213.36,37.59
7812e0,CCA179  ,120.858,15.0443,5006.34,171.68
a2b110,UAL1003 ,-74.1712,40.6928,-45.72,9.77
e48e05,AZU4042 ,-43.9924,-23.0387,7917.18,201.67
a762cc,UPS11   ,31.3409,42.2342,10965.18,239.76
7812e5,CHH474  ,128.1796,36.7153,10363.2,219.12
a32ac6,ENY3501 ,-70.3444,20.7405,10668.0,229.15
acb18a,JSX570  ,-78.0357,38.238,11277.6,230.58
a8ded6,DAL1950 ,-74.6067,24.557,11277.6,249.49
a7159d,N5559M  ,-120.8982,37.2474,1668.78,44.04
346499,IBE31AY ,11.1474,45.8446,11590.02,266.51
4a0461,KON1146 ,22.986,45.2092,5181.6,142.68
a3f701,N3547L  ,-104.5402,40.5218,2026.92,58.85
ac0c24,SWA3337 ,-121.9215,37.3614,,0.0
a1fde8,N2274B  ,-71.3882,42.7156,701.04,50.97
484132,KLM41L  ,7.8324,47.5044,11887.2,223.65
484135,TRA88P  ,13.4002,48.3956,11582.4,227.05
7812f0,YZR7536 ,113.3032,22.5785,1356.36,142.29
484134,TRA81C  ,20.6741,40.7356,11887.2,238.05
3cd568,UNI132  ,11.4566,54.8353,13106.4,214.07
a93b25,SCA69   ,-111.7606,33.9457,2598.42,57.14
a38d48,AAY76   ,-110.3758,37.3135,11292.84,252.86
a8ded0,N6705S  ,-89.8621,29.6867,1303.02,41.87
ada932,N98EC   ,-90.1757,32.2611,1348.74,139.41
8a0967,LNI2627 ,116.1206,7.1331,10363.2,235.68
a14d78,SKW3336 ,-122.1176,37.6477,5707.38,195.11
ac86ac,NKS669  ,-95.1137,31.9933,9753.6,238.06
a1fdf1,N2274L  ,-91.7101,33.4754,4831.08,112.09
a3942b,N33HF   ,-97.5521,27.7207,22.86,25.73
aacc32,SKW5392 ,-116.8932,34.33,10972.8,221.27
accfc1,N92424  ,-119.2942,35.4351,1645.92,48.05
a1fdf4,N2274P  ,-83.1746,40.2719,2438.4,38.1
a477d9,N3871U  ,-81.7849,30.6958,2385.06,83.07
ac1301,SWA3062 ,-95.8803,36.2287,274.32,76.86
ac86af,AAL899  ,-112.1413,33.4288,876.3,126.55
aaa9fb,SWA1017 ,-108.1074,39.0639,11582.4,220.54
a2877f,N262MA  ,-100.8696,31.7605,9144.0,157.23
4a5df7,HYS261  ,20.2536,43.913,10980.42,224.47
ac1f61,RPA5769 ,-74.407,40.7498,4739.64,182.84
ad2c19,AAL2157 ,-96.9144,32.8289,3307.08,167.0
a6e258,UAL2479 ,-76.865,40.5374,9540.24,209.58
aa33ed,,-94.0326,36.1977,769.62,34.05
