ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
a2a1fc,N269S   ,-83.9414,32.7612,1333.5,76.75
a2ea82,,-88.5509,30.3491,2103.12,76.39
a1460a,SKW3453 ,-121.9264,37.3659,,0.0
a85adb,N6375Y  ,-80.1657,26.4177,1066.8,89.59
899077,EVA715  ,122.3656,26.3541,9075.42,249.33
aceb76,EDV5049 ,-81.5349,30.6478,1805.94,137.55
c0404f,ROU1654 ,-82.4374,27.7472,769.62,116.43
adc2c3,N986PR  ,-90.7992,34.4909,10363.2,211.49
a73aad,LFA323  ,-82.223,29.1539,99.06,37.56
a73aac,NAC803  ,-69.6847,18.3503,1264.92,130.05
a7da05,N605CA  ,-111.8512,41.7485,1455.42,48.36
a6e767,GJS4385 ,-71.4852,41.7681,1363.98,154.67
4075af,EXS79HP ,-1.8901,55.0514,2186.94,135.31
a5a10a,AAL1623 ,-75.9193,36.807,8846.82,247.54
a0cffe,JTL151  ,-117.957,46.0147,5166.36,167.58
468627,SXAQG   ,18.4323,42.2669,1851.66,148.81
0d085d,AMX057  ,-119.545,35.7108,11879.58,251.27
a060ae,AAL2274 ,-95.206,32.255,10340.34,256.9
a32fda,N304TC  ,-84.7045,39.0216,7010.4,219.15
ad127d,N941SP  ,-118.3833,34.3507,4373.88,181.36
c0532c,,0.9344,50.7692,1524.0,99.21
a4dad4,UAL2434 ,-109.0316,32.2473,10972.8,236.05
4075b4,VIR3N   ,-70.9844,41.7959,11269.98,238.32
a456b1,RLI379  ,-70.5589,41.5267,617.22,85.23
899040,EVA067  ,31.1591,42.2803,9753.6,250.54
a6e75e,N544G   ,-96.2199,32.1852,3329.94,84.18
040140,ETH575  ,-87.899,41.9691,167.64,93.11
a00c80,DAL680  ,-96.8157,33.2012,4686.3,194.0
a2af3e,EDV5030 ,-75.9521,43.0339,1097.28,142.78
a514ff,N4265Q  ,-96.8668,32.6911,213.36,37.07
a13f8f,N18NR   ,-118.8991,34.3598,2727.96,88.28
4b846d,QTR8306 ,51.7787,25.3531,2400.3,150.55
4ca4eb,RYR3Z   ,9.9302,44.8109,8770.62,234.83
a0d6fb,SKW5292 ,-89.1065,39.4202,9753.6,211.77
4ca4ea,RYR33GG ,1.591,41.945,11582.4,240.43
a1dcb4,UAL3899 ,-89.3104,42.462,5737.86,237.74
a0d6fd,N153T   ,-81.2745,40.3681,9685.02,174.6
4409fd,OEKHI   ,10.9658,49.1507,2423.16,48.05
4ca4f5,RYR1663 ,-0.8297,50.7838,8686.8,246.05
a1efe7,ASA563  ,-120.2874,46.8484,8374.38,236.07
4ca4f4,RYR19CD ,-0.3746,51.8757,,8.23
a3bafc,N34AG   ,-89.1822,41.8811,5074.92,81.43
a00c7a,DAL2856 ,-83.6696,41.1362,6629.4,236.7
706211,JZR306  ,48.0929,30.2684,7970.52,247.4
a1334b,N177BD  ,-121.1546,44.241,1203.96,51.97
4ca4f8,RYR5PW  ,3.7265,50.6924,4617.72,213.53
c1e973,SEC201  ,-113.9921,51.1502,,5.14
0101fe,MSR752  ,24.637,40.7074,10668.0,236.73
4075a2,CFE614J ,0.2724,51.4982,1043.94,91.23
a2af2a,AAY937  ,-76.874,36.1753,10668.0,227.89
a7f409,N611SD  ,-100.8517,30.4723,7315.2,141.18
780e33,,123.4679,40.1381,8862.06,251.93
a1200d,UCA4238 ,-96.2211,32.7731,8839.2,227.9
c0797b,ACA514  ,-117.8563,47.5195,10668.0,237.25
4ca4f2,RYR4785 ,-5.1991,50.7444,4358.64,184.11
adc2e5,N986R   ,-90.6747,43.5266,2735.58,64.01
899057,,,,,223.05
a9f7b9,N741RA  ,-81.3162,29.0588,213.36,46.41
49d3ac,BOH711  ,16.4503,43.4288,11894.82,207.17
a38633,AAL1899 ,-78.8826,29.4887,10972.8,246.88
ab4732,AAL71   ,-62.667,50.4362,11574.78,237.7
4d0113,CLX5165 ,134.7125,33.967,9448.8,258.55
4d0110,CLX84A  ,-7.5694,54.2497,9144.0,239.56
a2c93c,N279PM  ,-97.4072,37.7553,1066.8,70.94
a6979c,N52380  ,-122.7872,44.3611,3048.0,46.25
4d0114,CLX59U  ,-91.216,34.2463,9448.8,245.19
a216bf,N2335U  ,-81.0825,29.1533,266.7,48.53
469934,SEH6EL  ,23.5497,38.1382,3368.04,122.99
a6c120,AAL1947 ,-104.2646,32.1993,10355.58,229.56
a12c42,FDX1414 ,-106.0905,32.1655,10370.82,238.7
a1463a,AAL1707 ,-80.6705,35.5058,3642.36,159.96
3ff874,DMLVV   ,12.4403,47.7283,1066.8,54.94
780e44,CXA867  ,114.8155,4.222,10294.62,245.7
c0534e,FLE659  ,-73.7319,45.5383,10972.8,204.96
70620d,JZR101  ,48.1445,29.3177,3901.44,172.01
70620e,JZR741  ,32.6407,29.5883,9319.26,235.54
a78a52,AAL2482 ,-91.8347,40.893,9151.62,229.62
0d0895,SMX02   ,-98.8603,18.8255,6926.58,119.18
49d3bb,CSA1DZ  ,14.3253,50.1315,579.12,64.67
a9d29a,N732BH  ,-81.2197,29.457,30.48,49.31
a32fd5,SKW3710 ,-122.994,48.3491,4556.76,171.83
a0bcb7,CNS47   ,-70.9172,43.1927,609.6,53.92
78151e,CES5360 ,114.5027,23.8742,9037.32,222.6
8940b9,DHX160  ,34.1378,30.5052,10972.8,241.82
8940c0,BAH16   ,29.1493,42.6958,13716.0,273.67
a01f98,N107KB  ,-97.1043,34.021,2164.08,91.41
406ea1,BHL539  ,1.8299,52.9835,990.6,79.78
400e14,EZY58RG ,2.78,39.5641,106.68,63.7
a2c92b,AAY49   ,-112.8422,38.5075,11140.44,254.18
484a96,ZXP06   ,5.2025,51.8511,289.56,50.46
400e13,EZY41ZL ,21.8631,44.1653,9441.18,245.39
8940c5,GFA109  ,50.3473,26.3021,1813.56,131.0
49d3d5,TVQ6452 ,20.4443,48.1064,5806.44,188.85
a0cfec,DCM2689 ,-71.3842,41.2021,3870.96,130.76
a80d4a,N618JM  ,-86.0377,35.7848,1684.02,50.39
49d3d6,TVS4FH  ,20.232,44.5694,11582.4,232.25
a80113,N6148J  ,-97.4373,32.3245,571.5,47.92
a0c3b8,N1487C  ,-98.1108,30.48,1097.28,66.88
780205,CPA252  ,27.9292,41.325,10058.4,249.79
a02681,DAL1188 ,-86.942,42.5016,4046.22,179.68
a73ad7,N565PW  ,-98.5904,30.7398,906.78,80.19
3ff883,DMMRN   ,12.4455,47.9586,1821.18,53.08
a32fc6,N304SH  ,-104.4834,35.6434,8534.4,143.34
a68485,SKW4885 ,-121.1937,35.922,8831.58,237.54
a193aa,SKW5303 ,-88.6554,41.794,5516.88,171.86
a3cf6d,UAL749  ,-101.1819,38.8543,10363.2,238.19
a49f87,UAL601T ,-90.1395,41.1549,10363.2,223.77
7502da,MXD271  ,88.3899,17.749,10363.2,236.81
406f7c,BAW104  ,0.2732,51.1763,3550.92,149.15
405014,GGDKR   ,-1.6668,51.4683,967.74,60.15
acfe09,EDV5158 ,-73.7627,40.5253,1760.22,147.34
4409cd,AOJ52B  ,10.645,46.8575,8839.2,213.19
346195,ANZ174  ,148.8806,-38.2001,11277.6,249.08
a4ef67,ASI818  ,-112.0961,33.6868,457.2,40.69
a48009,N3897C  ,-121.8649,39.707,152.4,32.94
346193,VOE61TK ,9.6936,42.4951,11887.2,232.81
ae08a5,BLADE36 ,-98.5338,34.3075,2004.06,112.44
406f7a,BAW16   ,102.919,2.2885,7109.46,247.47
a696be,N5232N  ,-81.9244,29.5825,182.88,53.0
407673,GSAPA   ,1.1337,51.9803,220.98,40.02
c0793d,BRUSR01 ,-71.0634,48.4807,4251.96,140.83
abde0b,DAL987  ,-104.2074,45.266,10058.4,263.94
507c81,UZB9619 ,48.7177,52.0007,10363.2,212.45
406f86,EXS951D ,21.5961,39.1025,7315.2,231.3
a50331,N422BL  ,-78.367,34.9729,1158.24,59.76
485171,FYG11P  ,3.5144,49.096,3345.18,129.5
3c8483,ADN75C  ,11.0742,49.4944,,0.51
5140b9,FIA327  ,28.2534,44.4504,10058.4,237.41
a6dfbf,JIA5433 ,-73.3435,41.6815,5478.78,198.01
a2af7c,N272SB  ,-76.5323,36.6912,396.24,48.97
aa87de,N778MM  ,-97.6249,35.3085,7284.72,105.72
400cdc,GLARE   ,-0.8947,50.9039,701.04,85.4
a2af91,SKW3734 ,-122.3185,47.3243,769.62,92.67
48ad85,LOT3VY  ,20.8816,42.8703,8176.26,230.21
a0006a,N1ED    ,-87.6512,41.787,11582.4,218.14
a50338,SCPR286 ,-94.3538,31.1283,1516.38,96.08
a6495f,LXJ504  ,-82.5657,35.0812,2080.26,131.38
ac1847,PCM8204 ,-122.267,40.3087,1242.06,101.56
48ad81,LOT521  ,14.5836,50.2084,1539.24,96.9
c029dd,ACA137  ,-89.8415,46.3483,10370.82,195.33
48ad82,LOT2YR  ,18.052,56.1823,10972.8,186.66
ab3ee2,ASH6040 ,-96.3981,31.3301,9448.8,239.31
a5b3a7,AAL655  ,-112.0015,33.4373,,0.0
407667,EZY68TW ,4.8967,48.6249,10972.8,224.74
346186,VLG8VV  ,-0.1307,40.3885,7216.14,181.13
a68ff6,N5217D  ,-97.3352,33.0181,426.72,37.26
76cce1,SIA34   ,123.0316,15.1157,11277.6,249.42
a73c08,N5651R  ,,,,45.69
406f75,BAW168  ,21.4989,46.459,12192.0,241.11
a7e18a,SKW4028 ,-80.2089,40.8248,10020.3,202.29
40631a,EZY47KR ,-1.7429,49.1848,8511.54,221.8
486491,KLM1335 ,4.7128,52.3759,388.62,83.93
406f76,BAW60   ,13.6998,44.883,12184.38,236.25
406f73,BAW8    ,-1.6332,52.289,6644.64,191.4
76cce6,SIA33   ,140.3723,35.4889,12192.0,259.87
e4894f,TAM3661 ,-40.6654,-21.022,6324.6,213.82
40631b,EZY938K ,-2.8556,53.3361,,0.0
486495,KLM65X  ,7.8194,55.9313,11277.6,274.93
ac78ce,N902YP  ,-72.8802,41.1544,6400.8,223.74
486493,KLM57A  ,0.0468,51.5299,1920.24,105.81
486494,KLM97S  ,9.4296,45.5156,10614.66,230.07
aab202,AAL173  ,-67.2611,43.4395,12192.0,236.42
a6dfaa,DAL912  ,-89.3837,28.9866,9761.22,235.62
a696d5,GTI3685 ,-93.0017,33.2066,11887.2,219.63
aa6dba,N771LB  ,-82.1258,28.4268,4221.48,108.7
406f72,BAW169  ,28.0981,44.0553,11269.98,250.17
a64996,JBU2028 ,-74.3731,40.8837,1531.62,151.19
ad0b09,CEY250  ,-73.6092,21.9039,12192.0,217.9
a37333,N321N   ,-104.4614,38.7425,2773.68,50.95
aa0d35,N747GV  ,-98.7082,29.652,777.24,50.82
a3b028,DAL1527 ,-80.5649,26.7315,1798.32,142.35
c07973,ACA590  ,-80.4587,43.513,2842.26,159.57
4409ef,MJF3B   ,0.8962,38.7381,12192.0,245.51
ac0535,WCP310  ,-80.5,27.4976,571.5,41.31
a6f9ee,LXJ549  ,-117.8824,33.6516,388.62,99.84
c07971,ACA541  ,-94.1914,44.4952,10972.8,204.38
3c4903,EWG2C   ,9.0098,49.5223,4968.24,182.06
7502c3,MXD820  ,102.2514,2.9698,4732.02,196.69
c003a8,JZA843  ,-122.2612,46.6992,10972.8,265.98
a4d011,SWA232  ,-117.5496,32.821,1089.66,94.56
a3732c,N321MT  ,-82.7161,34.9738,2994.66,96.3
a50354,N422CW  ,-122.282,47.7651,632.46,72.54
c04c36,WJA615  ,-94.2361,46.804,11582.4,192.41
ab7b38,EJA839  ,-73.291,42.123,4282.44,195.39
a86f40,N64213  ,-80.2764,26.4813,579.12,45.81
486483,KLM65G  ,-1.0714,55.8183,9898.38,238.5
4ca4ef,RYR2JN  ,-0.7905,45.7347,10317.48,235.26
4ca4ee,RYR5SL  ,7.1892,50.8388,685.8,97.55
4ca4ed,RYR1HK  ,1.3655,38.8833,10972.8,247.14
a1dcf2,SWA1526 ,-82.3642,34.4371,11887.2,229.68
a75659,FDX159  ,128.8912,32.944,11574.78,237.12
acaec8,AAL1272 ,-81.2006,31.2548,4892.04,215.63
a37335,DAL2660 ,-73.8609,40.772,,4.12
c07966,ACA1039 ,-96.8776,41.7946,10972.8,217.18
ab32ab,GAJ820  ,-95.7136,30.9369,3108.96,151.63
a683d0,N519KS  ,-86.6777,30.3971,152.4,51.57
7502d8,MXD672  ,101.4331,2.8259,4175.76,190.95
49c0e7,OKQUU06 ,21.6476,49.3731,853.44,51.25
a01391,CXK279  ,-97.6655,35.5911,624.84,53.88
abd204,SWA1599 ,-82.239,34.8696,350.52,80.38
15069b,KZN9409 ,42.006,43.679,11582.4,202.71
a336e3,AAL1729 ,-107.2962,36.2272,10363.2,224.88
a1a98d,AAY3100 ,-85.6925,37.9041,7086.6,244.73
c04c25,CGCVS   ,-68.1052,45.4172,7924.8,113.18
a61c53,GTI8044 ,-73.3439,39.9995,8130.54,265.48
ac053f,AAL221  ,-80.5406,42.1057,12184.38,233.09
5140c7,TGZ628  ,5.3599,48.7525,11269.98,247.51
43e9d1,MOBIL   ,16.6151,49.0984,13716.0,212.38
a336df,AAL1423 ,-76.1498,38.7648,8229.6,220.21
5140c2,TGZ732  ,28.8413,42.9189,11894.82,226.97
a3bc7c,N34RR   ,-82.3065,28.8079,297.18,47.03
aba8ff,SCX1908 ,-88.7319,44.4747,11582.4,199.28
346155,VOE18LV ,7.9695,42.1278,3642.36,159.71
a7e173,N607CA  ,-83.6802,33.4008,2400.3,108.21
a8fa72,LFA535  ,-81.7776,28.726,746.76,48.58
ad385f,AAL2146 ,-93.2125,44.887,,1.03
485123,TRA2Q   ,-5.1991,43.195,11277.6,192.33
a9d1d9,N7315R  ,-85.9623,31.7193,2103.12,81.14
c05f01,JZA7924 ,-67.8552,46.814,7620.0,187.05
a3bc14,N34MM   ,-88.7405,33.7958,4305.3,94.6
a06e0b,DAL1844 ,-96.2176,36.9893,10058.4,245.42
a4f601,EPI544  ,-80.8141,28.9083,716.28,40.76
ab8247,N8400X  ,-77.5222,37.4245,403.86,43.66
346147,IBE32YK ,-0.5042,41.3291,11582.4,253.11
872863,APJ10   ,134.054,34.8492,5539.74,171.37
a63612,RLI527  ,-73.6232,41.3316,922.02,73.76
3d3aa1,,8.2126,47.876,1463.04,47.68
45a1e6,UFX63   ,-0.0507,53.6419,510.54,57.32
ad7ece,AAL2913 ,-102.6208,38.1582,11277.6,247.32
a158b4,N186TW  ,-83.1681,37.7829,10355.58,172.9
ad1215,NKS1008 ,-81.7446,24.928,11582.4,236.52
34745a,AEA5039 ,-4.936,37.0543,3048.0,134.91
a24082,SKW3987 ,-80.0084,43.4913,1981.2,112.71
4c3c21,YUPBB   ,13.5754,41.684,6477.0,214.8
40768c,EZY75TR ,-7.575,38.4067,8801.1,215.51
40768d,EZY94JM ,24.2773,40.9982,10378.44,233.65
40768a,EZY72GF ,-3.5165,55.4831,4152.9,155.42
ad3870,DAL1825 ,-84.9375,33.7487,3238.5,170.1
0d0804,AMX652  ,-96.8305,32.9312,11277.6,225.18
a3cf4f,UAL2372 ,-98.5467,38.0803,9753.6,238.99
ae08fc,WING87  ,-84.7228,33.0797,7315.2,134.91
a2404a,EJA244  ,-82.6912,29.755,8983.98,241.28
ae08fd,WING91  ,-88.0659,33.674,7932.42,146.35
3cd43b,HHN220  ,5.7559,45.026,13716.0,190.6
a4b9f6,NAC722  ,-151.4958,62.0811,9128.76,216.38
a4ef49,N417MW  ,-96.1524,32.685,4191.0,56.23
a7692a,N577HS  ,11.1257,51.2971,1104.9,78.41
a706a7,N5518W  ,-96.1239,36.1553,510.54,59.38
aa2701,AAL861  ,-76.224,38.8136,5334.0,177.56
ade8f2,00072182,-66.0756,18.391,114.3,26.03
abd230,SWA2528 ,-111.42,33.0632,11277.6,246.68
4409c0,EJU819A ,6.1573,43.7412,4061.46,210.2
a0008f,N1FR    ,-115.1974,36.209,,3.86
c05f0c,JZA7989 ,-69.6349,47.8292,10363.2,233.91
40767a,TOM9YH  ,3.1021,50.7365,11277.6,236.25
e48976,PSEBK   ,-47.2505,-21.4524,4899.66,172.14
a310cf,EDV5218 ,-93.2104,44.8871,,7.46
347454,IBE34VB ,-3.563,40.4887,,8.23
4791ac,NOZ2UC  ,11.0931,60.2205,502.92,82.75
3950cd,AFR17LQ ,4.7847,47.585,9532.62,234.76
407688,,19.0428,43.6377,11475.72,237.09
48ad0e,LOT2MA  ,16.7268,46.4414,5547.36,200.87
48ad0c,LOT7AY  ,19.671,50.7384,6598.92,196.36
407689,EZY16YE ,-8.2405,39.1252,11277.6,210.02
3950cf,AFR71LN ,2.3579,48.7274,,0.06
abe579,DAL690  ,-103.6306,38.6595,10058.4,245.41
c05f09,JZA724  ,-77.1572,40.7521,9319.26,231.45
34610e,VLG68DE ,-3.8303,44.0837,10980.42,253.29
a8aaf4,FDX643  ,-92.5612,33.7435,10050.78,225.27
a2f0aa,AAY357  ,-90.1565,38.9263,10980.42,225.93
c05f04,JZA22   ,-60.5323,46.9656,7620.0,187.84
702702,UBG130  ,90.2958,23.9703,777.24,98.15
a4dc0d,N412FB  ,-79.8931,40.3408,708.66,54.06
a443d3,JTZ374  ,-83.8001,36.2534,6096.0,176.96
a2f0b0,N289PA  ,-118.9971,35.2607,1371.6,61.07
ade8e9,,-121.5664,39.0892,198.12,24.11
a49f89,UAL1064 ,-98.6956,19.7427,5875.02,196.14
a31e17,N30ML   ,-73.0657,42.0329,4892.04,145.71
a8a017,JBU2520 ,-81.7562,32.4151,10675.62,239.27
abdcfd,ASH6172 ,-78.493,41.6098,8016.24,250.49
ad6029,N961DA  ,-73.8082,42.8411,518.16,48.43
c04af4,JZA306  ,-85.1553,46.9073,11277.6,269.92
3c4969,TUI81B  ,18.8138,41.1523,11582.4,239.86
c1e7fc,AVOP216 ,-79.628,43.6859,,1.03
48ad09,LOT537  ,19.2625,47.4345,,0.0
508409,08UJIGF ,,,,247.97
c1e7fd,AVOP217 ,-79.6132,43.6782,,4.89
a73059,SWA3664 ,-80.1962,34.4901,11887.2,230.01
49d508,OKPHE   ,26.5505,45.9723,13106.4,193.87
c04aed,CJT245  ,-64.6903,32.3667,,7.2
a038ff,SKW5383 ,-94.8116,41.2194,8168.64,229.94
a145b7,EDV5102 ,-81.2549,35.2332,8237.22,239.07
48ad02,LOT3808 ,21.605,51.4162,5760.72,172.15
47a743,NOZ1VE  ,0.4339,51.639,5638.8,213.23
a37ea4,AAL605  ,-77.9611,34.007,11277.6,227.8
a9e65d,N737PM  ,-118.0158,34.0729,518.16,45.92
acaf87,N9161Y  ,-98.0033,32.5221,1249.68,93.96
a7302f,AAL680  ,-76.7834,38.6767,7315.2,202.64
acc98d,N923CM  ,-85.0848,34.3984,2400.3,93.46
acaf82,N9161T  ,-96.8889,33.8224,1043.94,55.96
43c456,REDARROW,-2.9473,51.1257,335.28,183.34
ac03ff,SWA2917 ,-80.2111,40.5008,464.82,75.65
4b1b1d,HBKGZ   ,9.0553,47.5809,1851.66,32.59
aa1396,N7487G  ,-97.3279,31.9846,1341.12,54.02
45a1b0,BBX612  ,8.4795,55.5499,464.82,75.65
34620b,VLG72FX ,3.688,42.1397,5943.6,168.13
42416a,HZS415  ,-0.4514,51.8038,1249.68,119.74
a17b16,DAL213  ,0.1085,41.7953,10066.02,221.27
0a8067,C6MIP   ,-80.5145,26.1207,914.4,112.78
4b1b1a,HBKGW   ,7.7425,48.2269,1173.48,38.31
750403,MXD205  ,78.5191,28.3209,7109.46,165.84
750400,MXD162  ,100.4096,6.4796,8534.4,223.43
a19506,N20046  ,-87.418,36.6312,137.16,34.94
3c496d,TUI618  ,8.8824,50.4065,10126.98,208.67
3c496a,EWG6FR  ,2.0565,48.6876,9753.6,281.08
add66d,AAL1214 ,-97.9089,33.5174,4274.82,190.57
3c496e,TUI2AD  ,24.2061,41.448,11277.6,235.63
a158c9,AAL1453 ,-78.6397,37.6752,8526.78,233.31
346206,TAI300  ,-3.6026,40.8393,2468.88,115.94
a98f87,N715KF  ,-84.0831,33.5339,769.62,52.79
c1e7f9,AVOP274 ,-79.6125,43.6743,,7.2
a2a38e,UAL263  ,-9.2329,55.9134,10972.8,248.24
50840d,HYS1616 ,30.9975,32.6752,11582.4,247.04
a3ceb4,N3441Q  ,-84.6641,34.5197,2362.2,66.29
a18e35,N2KC    ,-75.7029,41.2767,8793.48,247.65
4684af,SXAEO   ,24.4936,40.935,510.54,56.77
aa60bb,ENY3963 ,-87.8306,41.9393,922.02,118.24
a97c4f,N710CR  ,-94.2637,35.9356,1021.08,108.87
a8635b,N64EW   ,-98.4905,29.5465,281.94,50.67
76cda5,SIA326  ,10.3848,49.4233,7307.58,217.33
a06e55,N127GM  ,-92.1401,38.5234,2377.44,79.71
a9f972,N7416G  ,-82.2016,28.9773,1371.6,49.7
407630,EXS17CY ,-1.6546,53.8627,,8.75
407631,EXS38KM ,10.7467,48.1689,11277.6,223.31
a6d3af,DAL586  ,-84.6598,28.2677,11582.4,234.85
00808c,LNK901  ,18.8501,-33.6509,2743.2,132.01
a2f200,UAL2228 ,-82.553,41.3468,12496.8,255.74
a44521,UAL2633 ,-97.1447,32.859,9753.6,247.39
a9cc07,N730LB  ,-111.3461,32.6786,1402.08,50.81
8881da,VJC158  ,105.6426,20.4418,5181.6,160.61
a44520,UAL1268 ,-94.6706,29.7868,1943.1,135.0
34750a,AEA4014 ,0.0806,39.3648,3771.9,189.64
394a00,AFR702  ,-1.4639,43.0903,10058.4,223.17
ab58b2,DAL613  ,-70.0065,21.5452,9448.8,254.78
a0b229,N144GG  ,-82.4331,27.9062,60.96,40.67
c064d8,ACA1093 ,-101.573,38.6667,11582.4,226.28
a31216,UAL439  ,-83.0942,40.0077,2339.34,132.75
a62f93,UAL1788 ,-119.2375,34.416,11285.22,240.41
76cdb6,SIA52   ,-63.6862,47.8094,12192.0,244.3
394a01,AFR014  ,-65.0171,45.7996,10972.8,236.5
a31e4b,N30PN   ,-77.4714,39.1004,396.24,65.93
a0757f,DAL2236 ,-118.9823,36.5883,10972.8,252.44
a05b78,DAL990  ,-112.2422,33.3355,10058.4,254.19
394a05,AFR257  ,103.9601,1.2319,1036.32,122.97
3e0174,CHX37   ,10.7457,51.617,769.62,66.57
a00bfd,N10189  ,-76.1671,38.9948,,69.26
394a09,AFR662  ,28.2111,43.329,10668.0,242.99
c1e7d5,,,,,9.77
a37ed3,SKW3684 ,-70.9353,42.3045,1005.84,143.51
a86314,MOSCA8  ,-79.4757,8.9667,594.36,68.4
a8d977,SJA67   ,-112.5109,36.224,10424.16,186.91
aa0c64,,,,,52.4
acf0d8,ASA461  ,-120.0981,47.7776,10736.58,225.14
ab209c,N816KW  ,-97.007,31.4392,1524.0,61.33
8881d9,,107.4766,17.5559,8968.74,235.27
c0175a,ACA899  ,-2.2328,47.6035,10363.2,235.98
a97c2d,N710BG  ,-95.548,40.8522,13106.4,223.17
aa2674,HPK53   ,-72.6806,41.0599,2133.6,75.83
394a13,AFR346  ,-63.6231,49.7387,10972.8,234.85
394a12,AFR758  ,-7.6383,48.9654,10972.8,234.86
4ca566,RYR7XC  ,2.7835,39.5657,121.92,68.82
a6d3b3,AAL793  ,-82.486,36.5912,7947.66,259.59
aca37a,N913TA  ,-81.9058,27.7775,701.04,39.21
a2fe32,JED192  ,-80.9735,29.052,76.2,37.68
4ca565,RYR6619 ,16.3867,52.4908,3291.84,160.08
ac407d,AAL2997 ,-72.4224,42.6588,6705.6,234.27
4ca564,RYR7PX  ,9.1195,46.2149,6126.48,177.1
a706ea,ASA21   ,-85.9524,43.7766,10363.2,201.26
4ca569,RYR56HD ,1.8639,44.1789,11277.6,214.72
4ca568,RYR57MF ,1.1816,50.2734,11582.4,232.07
4ca567,RYR4UH  ,-2.0004,51.7289,8724.9,204.46
a12bc3,N175AC  ,-111.8992,42.4311,6903.72,100.82
a278f9,N259AM  ,-98.1414,28.0718,685.8,58.57
ab8e0b,N8435F  ,-85.7946,32.493,883.92,69.12
ac181d,DAL1854 ,-73.7443,40.6588,106.68,72.17
a3b05d,FFT1022 ,-85.0823,36.2288,10972.8,241.24
a80cf8,FDX421  ,-85.8157,38.6006,10972.8,248.32
a385a2,N326LP  ,-118.5909,34.3909,1341.12,43.87
a5fc87,EDV4947 ,-79.623,43.688,182.88,0.0
a06e80,N127JE  ,-92.2022,38.1048,2720.34,70.94
aa3994,AAL744  ,-70.5448,43.3349,9883.14,252.14
43c440,REDARROW,-2.5504,51.2345,579.12,177.71
c04aca,CJT302  ,-94.2934,46.2567,11887.2,274.11
a959dc,N701SG  ,-94.7725,46.777,2712.72,86.51
a73c81,N56547  ,-98.1336,29.206,1295.4,54.65
a7ecd7,N61EP   ,-99.2272,29.6935,1874.52,75.66
a98f2d,FFT21   ,-73.9012,22.3498,9753.6,230.36
a2fe18,N292ND  ,-82.539,28.8247,1402.08,53.29
a37eb0,AAL2705 ,-81.2228,25.2428,7825.74,243.05
a132ad,N1766M  ,-85.3916,32.1933,1653.54,61.66
ad1e05,SWA105  ,-86.6766,36.1432,175.26,74.36
a2c8c4,,-76.5952,38.9483,274.32,39.73
c00451,CFBQM   ,-78.589,43.2725,7124.7,228.86
a07579,DAL1190 ,-84.0829,32.7804,6217.92,230.38
49d55e,OKSRT   ,2.6834,50.7521,495.3,73.74
a74f99,LFA325  ,-81.5101,29.4976,609.6,45.47
a826f1,SKW5223 ,-104.6873,39.8424,1653.54,68.44
ad6087,N961GV  ,-116.9847,32.8457,472.44,46.95
a1a8e6,FSP206  ,-106.1998,42.7415,3535.68,64.03
394a2a,FGSRK   ,1.9952,48.9783,304.8,35.43
c05da4,WJA1116 ,-88.2338,42.131,10972.8,221.43
750485,AXM5875 ,102.2378,2.7245,4648.2,182.53
ab2c0c,DAL145  ,1.2261,56.3511,10363.2,257.06
a55220,AWI6289 ,-75.4973,44.8326,6667.5,192.25
a1d258,,-93.7682,35.9029,1828.8,90.84
a79e31,JBU678  ,-73.4091,40.8136,1219.2,124.62
400d5b,BAW85GA ,0.0416,51.5652,2270.76,118.64
aacfbe,EJA796  ,-101.0276,36.9527,12192.0,245.0
aa12a9,N7480Q  ,-86.5466,40.956,2133.6,70.41
780219,CPA081  ,-147.893,61.1416,8458.2,192.4
a48bd7,N392SR  ,-81.9261,30.3864,2186.94,72.26
a69869,GJS4453 ,-91.5981,35.7292,7429.5,223.21
aa1ee5,N751MT  ,-80.9859,28.4138,3810.0,156.21
a44560,UAL1149 ,-74.5082,40.8201,1577.34,152.17
a54b41,N440GP  ,-103.2664,31.2918,12184.38,227.55
aa6207,N7683F  ,-86.5149,34.9691,1127.76,54.03
39644e,AFR860  ,3.136,42.1203,11887.2,236.25
a55e5c,N445N   ,-95.2583,29.1743,3337.56,94.66
406dda,GKXMS   ,-0.7409,51.7841,403.86,21.8
a98ea6,CNS519  ,-72.9691,41.2853,800.1,75.69
a4eeeb,N417JB  ,-82.7158,27.8507,647.7,71.52
ad36a8,SWA3468 ,-112.0028,33.4342,,0.64
781555,CHH7394 ,118.549,25.0329,9784.08,247.77
8940a3,GFA016  ,49.1403,28.7564,10675.62,238.35
8940a2,GFA022  ,50.8646,26.2999,1219.2,128.99
4074be,GCKTN   ,-0.6039,51.8816,137.16,25.23
ab5975,DAL482  ,-96.6092,37.9869,10363.2,242.14
750492,AXM63   ,100.8672,4.2994,9395.46,234.35
a43e5c,UAL738  ,-101.0422,38.76,10972.8,225.84
aa8864,SWA3872 ,-81.0246,35.2815,1272.54,117.38
ab93a5,AAL1264 ,-82.5396,38.4481,10058.4,252.0
a1cb63,N21448  ,-90.2762,39.5762,4564.38,100.24
a37eff,DAL1149 ,-83.8893,38.9281,10050.78,247.96
ab463c,N8253N  ,-94.9967,31.6938,2407.92,86.74
aa8859,SKW3293 ,-99.5033,32.1908,10645.14,224.09
