ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
48af02,LOT6MA  ,1.7036,41.3181,11582.4,252.21
406539,EZY59ET ,13.0561,51.0633,7193.28,214.89
461f63,FIN5V   ,23.2452,55.3716,11574.78,234.81
89655f,UAE355  ,100.3077,3.9408,11582.4,262.75
a4c6af,AAL852  ,-112.0017,33.4383,,0.0
89655e,UAE2    ,9.8817,49.8078,11887.2,268.37
a58fe9,AWI6183 ,-87.8093,41.8737,1432.56,146.43
ad9f7f,AAL1412 ,-103.8966,31.8972,10050.78,244.02
a78945,JBU281  ,-88.9382,35.2163,10363.2,246.3
461f62,FIN5KT  ,19.8308,50.6641,11582.4,215.48
ac733b,DAL739  ,-91.3947,29.1478,10363.2,235.75
a53644,LXJ435  ,-107.9168,35.4949,9585.96,230.0
ad8c4c,,-93.6481,41.5274,358.14,88.06
ace96d,AAL1352 ,-97.5923,30.3649,1173.48,106.19
407862,EXS8RC  ,-1.7149,53.8931,739.14,96.86
ace96c,AAL2641 ,-75.5083,37.8023,6309.36,214.9
89656d,ETD26W  ,54.898,24.3863,1524.0,112.89
ace96a,ASA513  ,-111.512,34.243,11582.4,225.63
49118c,NJE178H ,-0.4332,46.8124,12192.0,257.36
89656b,FDB64L  ,26.3788,36.6529,6179.82,201.23
a4fc27,OKC420  ,-76.5746,39.4612,7940.04,175.77
406536,GFFBG   ,-1.2128,53.7859,,3.09
acd650,ASA345  ,-118.4019,33.9355,,26.75
a4acae,AAL520  ,-111.8716,33.1668,3002.28,152.73
a69ca2,N525MP  ,-82.3713,30.8552,13174.98,197.74
a5e6b1,TWY60   ,6.0528,53.5458,10248.9,307.51
a09533,AAL2798 ,-102.0656,38.1816,10081.26,249.33
ab536d,N829MR  ,-102.3248,32.259,1767.84,92.86
a64305,SKW4874 ,-118.3918,33.9396,,4.89
a52325,N430AG  ,-83.4492,42.3522,381.0,54.28
ad8c49,NKS1821 ,-83.0716,27.957,2834.64,139.43
acc327,ASI340  ,-112.152,33.6855,731.52,44.86
896582,ABY148  ,48.5317,23.3746,10675.62,231.73
a4fc0f,N420EM  ,-86.5346,33.1921,7932.42,138.87
896587,ABY387  ,54.823,25.3473,3886.2,210.07
aa5941,EJA766  ,-95.1491,32.2666,4914.9,177.53
a69ca1,N525MN  ,-82.7122,26.9868,11887.2,196.63
a8df06,DAL406  ,-87.7865,34.5669,11582.4,246.6
a3dc47,DAL1189 ,-101.6251,46.4795,10058.4,267.97
a606c5,ERU488  ,-81.1151,29.4523,502.92,54.85
a10520,N165JY  ,-82.6395,27.7604,53.34,31.98
a7fa7f,N613GF  ,-72.6181,42.6784,7018.02,221.96
a76f43,UAL667  ,-87.815,41.1091,9753.6,237.94
aae3fa,N800XR  ,-76.8606,37.087,10355.58,232.37
4bcdfa,SXS72R  ,19.1864,43.9846,12496.8,228.46
a1180c,N17NM   ,-111.902,33.26,1524.0,112.41
acc33b,N921PW  ,-73.0318,40.3699,9144.0,122.2
394c0f,AFR31DH ,0.6691,47.2807,8999.22,270.58
a58fef,N458BB  ,-81.4061,30.0028,350.52,53.41
4ca76a,RYR6UR  ,-2.7175,51.3853,,0.0
a76f48,UAL277  ,-109.2365,38.1152,11582.4,229.54
a88f1d,N6500L  ,-121.9045,38.152,1508.76,94.6
a76f46,UAL1904 ,-95.4255,39.7971,10363.2,229.03
461f49,FIN7WG  ,4.6447,54.7985,12192.0,225.7
a54999,N44PR   ,-108.1002,37.8409,12496.8,271.91
a69cb1,LFA313  ,-81.2503,28.7785,53.34,32.43
40650b,CFE71LK ,-0.477,49.3518,9128.76,263.48
491185,NJE552G ,26.7784,43.1079,12192.0,236.13
a6b94a,EJA532  ,-78.9158,41.6704,8511.54,256.24
a11825,N17PM   ,-98.0126,30.59,1965.96,76.7
a11823,N17PK   ,-76.3314,38.5862,2125.98,72.17
a3ef7a,N3526W  ,-78.5701,36.2415,2438.4,66.3
a8d1f7,CNS61   ,-70.6015,43.5846,3040.38,123.82
a739ed,,-78.2146,33.4716,8808.72,269.79
a1f0f1,N224MA  ,-81.9577,27.9837,1645.92,52.29
781ec1,CSC9604 ,27.5419,58.8405,10668.0,264.14
449682,JAF6CG  ,-2.5428,41.4594,12496.8,214.44
a058d8,N121QS  ,24.1659,34.5851,13106.4,249.8
43bf95,TXLU01  ,-1.7099,55.0368,,
a39384,FFL815  ,-105.3346,40.1934,12192.0,236.15
39c958,CRL942  ,-10.7449,48.6475,11582.4,239.27
407844,BAW603  ,19.1217,44.259,10980.42,233.13
a178ae,SKW3438 ,-97.6944,30.1541,594.36,94.27
4b9903,FHY601  ,26.5736,38.6858,10363.2,232.84
a5dfda,N478LP  ,-82.6188,29.1086,2567.94,39.79
a5232b,AAL2811 ,-101.1813,32.1342,10660.38,238.92
4b9907,FHY623  ,25.0758,44.2103,10980.42,225.36
896559,ABY156  ,48.8429,27.0969,10668.0,237.92
a2b047,N2720E  ,-117.373,47.6884,944.88,39.94
405e24,TOM554  ,15.6875,47.5821,11277.6,240.8
461f56,FIN41   ,23.8147,57.5959,10248.9,256.86
abb68c,DAL1356 ,-103.1071,43.5494,10668.0,258.81
39c949,FHSKJ   ,7.2079,42.8417,3048.0,101.95
461f53,FIN67   ,24.5562,59.6066,5372.1,201.69
e48df6,TAM8121 ,-15.1567,29.5189,10058.4,230.07
e48df5,TAM8202 ,-77.188,-12.1019,2674.62,133.91
a3dc5a,EDV5318 ,-76.8375,36.1443,9753.6,242.3
ab7901,N8384L  ,-103.2749,40.0527,2865.12,72.7
a2d5a3,N282CH  ,-75.0994,39.7204,312.42,60.21
4063de,BAW447  ,-4.0535,37.3792,6888.48,210.36
461f0b,FIN4K   ,17.2745,55.9273,11277.6,221.8
8964b1,UAE70M  ,24.7886,43.8419,12192.0,250.76
781300,,114.0775,23.5406,5341.62,192.16
461f0c,FIN15   ,22.924,61.4497,8351.52,222.26
461f0d,FIN35B  ,19.3393,50.2779,11277.6,250.76
a6e0f0,N542SF  ,-81.4404,28.8611,1196.34,88.36
a07b3e,AAL1672 ,-90.7443,30.4535,9448.8,243.88
a32b04,FFT1239 ,-75.3129,38.2122,10972.8,239.3
a0de59,N155SG  ,-86.492,35.7975,2407.92,141.74
a09563,MXY263  ,-71.6903,42.0237,9486.9,223.48
400f9a,BAW704W ,1.2749,51.9455,8366.76,251.26
a548b1,N44EJ   ,,,,72.88
a165e4,N19AT   ,-97.3521,37.6516,1135.38,93.93
abfd8c,SWA2857 ,-112.0499,33.4409,464.82,76.14
a39eac,EJA332  ,-87.4201,41.5304,1501.14,132.54
ac0a6c,N875RM  ,-73.7226,45.4803,,0.06
a9e013,N73504  ,-86.6679,30.7628,693.42,48.7
a08e82,RPA4701 ,-79.6856,39.9619,9144.0,220.72
e48273,TAM3009 ,-46.8526,-21.1149,10668.0,206.11
ae01d0,MAVRK39 ,-96.8926,41.6246,6804.66,184.07
4063e0,GDCDOFID,-0.1443,52.0042,426.72,38.43
a9903a,SKW3141 ,-121.5035,38.6307,944.88,133.28
781f4c,CSG2535 ,-123.1228,39.3737,10058.4,241.42
a3eeb0,UAL2242 ,-91.6999,34.8122,10972.8,247.3
a1aec2,CXK163  ,-105.2066,40.168,1729.74,46.24
c06b6a,WSW319  ,-90.6158,45.1609,10972.8,204.52
461f39,FIN7HG  ,24.9563,60.3155,,5.14
a0823a,N1317E  ,-97.3015,30.3335,457.2,46.54
8964bb,ETD9TA  ,53.887,26.17,8229.6,247.42
ab5f00,SWA3571 ,-73.8759,40.7755,,5.92
461f30,FIN1AP  ,22.9274,45.4479,11887.2,228.44
4b990e,FHY1338 ,15.9287,49.637,11262.36,242.97
461f31,FIN83N  ,23.0541,54.3091,11574.78,225.87
4b990d,FHY8115 ,8.2755,49.1036,11269.98,221.45
a19b2f,GPD202  ,-72.737,41.1533,1836.42,121.98
a20b21,N2302C  ,-83.7987,33.7293,1196.34,72.21
888127,VJ156   ,105.5978,20.9515,3375.66,130.81
a178de,AAL1344 ,-82.237,32.3045,8542.02,232.68
888124,HVN99   ,140.4084,34.3048,12192.0,261.49
abc907,N859CP  ,-80.2293,27.1814,0.0,32.58
ac1190,AAL910  ,-120.5286,38.0795,9768.84,258.79
75020a,MAS781  ,101.6295,2.8862,762.0,95.6
a6309d,N4983M  ,-81.285,29.6993,1188.72,56.0
ae5d8f,G20901  ,-87.4369,36.7205,739.14,64.77
4063c3,CFE1ZF  ,-3.1829,54.2286,10668.0,238.05
461f06,FIN33   ,23.3317,62.0354,10012.68,201.11
461f08,FIN5TP  ,23.0782,54.4251,10972.8,245.04
781f73,CSN345  ,5.9158,52.7205,4259.58,166.24
a9b6df,N725HS  ,-83.1736,35.2256,12192.0,202.33
0ac31e,NSE8724 ,-74.1436,4.6906,2644.14,71.67
a72823,JIA5073 ,-84.2547,33.6492,1013.46,72.02
a4c835,SCA40   ,-111.6058,33.1048,1371.6,54.72
4851f7,KLM589  ,2.4835,46.729,10058.4,234.97
781f79,DKH1606 ,103.9889,1.3427,,8.23
780c3e,CSN6480 ,113.954,22.7718,1661.16,124.17
abf17f,AAL1788 ,-84.6653,31.4738,10668.0,233.78
a5983c,N46L    ,-119.9215,33.6358,579.12,77.65
4a29f9,HYS1541 ,30.9696,32.9265,11285.22,225.85
a0a8de,UAL1890 ,-115.5302,35.8129,8839.2,262.02
8964a5,UAE66   ,9.8777,50.8379,10668.0,274.28
8964a4,UAE184  ,10.4338,49.0182,10668.0,253.31
8964a3,UAE67   ,25.3865,43.6644,10972.8,256.71
8964a2,UAE83   ,30.9729,42.2193,10972.8,246.72
402989,GBNSR   ,0.748,51.7386,396.24,49.7
8964a8,UAE3R   ,21.2641,43.3537,10668.0,244.84
a03efc,N115CD  ,-94.0724,34.8602,3627.12,87.0
a7b385,N59582  ,-97.5126,30.9623,579.12,45.32
a9ff6d,N743TW  ,-112.0789,40.5894,1760.22,50.67
4ca6a6,RYR4009 ,-5.847,37.4181,175.26,78.2
a21247,N2320A  ,-95.0797,41.7071,1524.0,90.17
a0de99,AAL412  ,-80.4781,35.7254,4823.46,181.78
ad0919,SWA2992 ,-100.1308,36.8187,11887.2,227.24
a4a0cf,LYM3581 ,-105.1859,39.4377,4846.32,144.65
ae01fa,RUST53  ,-97.8139,35.3221,2781.3,134.28
a4a0cd,DAL372  ,-101.7836,43.6552,10363.2,224.47
a7ac54,ASA365  ,-121.9178,47.2043,2484.12,146.37
846def,NCA227  ,128.8951,32.9452,10972.8,246.1
c035f8,DAT605  ,-80.0061,41.9195,9090.66,262.42
391802,FGGAC   ,3.3827,49.9459,3048.0,62.55
a3454d,N31JN   ,-82.6645,27.9512,266.7,93.35
781349,CCA979  ,107.121,22.1395,10363.2,245.53
a8cc46,UAL959  ,-3.7934,51.8581,9745.98,227.12
a8f97e,N678AP  ,-87.325,31.6129,1645.92,84.31
a1a2d3,N204W   ,-90.8308,43.9938,4846.32,126.27
780c62,CSH9348 ,115.2698,23.3173,8595.36,225.09
4864fa,PHSFR   ,5.3604,51.4672,251.46,43.24
dd0539,,10.9046,50.2883,,
ac2fa4,SWA549  ,-90.4974,38.6317,2179.32,151.43
76cc72,BOE018  ,-79.1843,32.6138,7299.96,212.12
aa80d4,N776RM  ,-98.6936,29.7233,,0.0
780022,CCA931  ,13.2869,52.2129,10363.2,215.15
a26be1,UPS2983 ,-99.7745,44.4327,11887.2,265.81
76cc6d,SIA468  ,101.5367,0.8992,8869.68,258.6
a07b8f,DAL2765 ,-77.701,37.0562,7863.84,221.88
ac36a9,SWA1952 ,-80.0682,26.1004,998.22,112.88
abb601,SWA2377 ,-87.3748,39.9508,9608.82,251.48
a272bf,AAY3008 ,-84.8836,35.4647,10980.42,235.78
a2d5bd,N282DJ  ,-96.5331,29.9314,899.16,72.81
aa80c0,EJA776  ,-119.0566,36.4814,12108.18,261.19
c035f6,DAT165  ,-122.8666,49.0875,4000.5,154.71
ab5f43,SWA1557 ,-115.1445,36.0796,617.22,0.0
47947c,NOZ77Y  ,10.9839,59.9595,1638.3,106.35
a33e5e,EDV5292 ,-79.0496,37.8053,9448.8,257.17
a700ac,DAL2908 ,-88.849,34.7515,11582.4,244.57
478130,SAVER20 ,14.7687,67.3058,914.4,67.01
ab4c0c,NDU827  ,-111.662,33.3182,441.96,36.01
a95fdc,N703BR  ,-87.2543,30.7055,2385.06,94.84
ac8621,N906GW  ,-101.6849,43.0215,12192.0,192.87
400384,IWY710  ,-59.4502,13.1482,975.36,87.55
a87c80,N646LA  ,-122.3456,38.455,2628.9,82.65
78002f,CBJ5335 ,114.5098,23.8962,11308.08,220.25
ab5f53,N8316Z  ,-117.6282,33.891,891.54,70.53
a690de,FDX435  ,-107.0109,37.2768,11292.84,266.05
ab0fdc,N8113H  ,-116.8407,48.5924,2545.08,58.44
ac2fc3,SWA2623 ,-94.1615,43.7236,10972.8,212.13
e06459,ARG1675 ,-58.4088,-34.5631,,12.86
a4f05d,RPA4535 ,-75.6462,40.7745,3680.46,196.03
a9ff49,SKW5392 ,-119.5549,35.3277,10972.8,223.85
78136b,CSZ9516 ,114.4007,22.7987,3756.66,154.57
a8834a,N648DM  ,-95.9182,41.2607,693.42,62.16
3cc2bf,DCS703  ,7.561,51.2144,7010.4,210.74
a1057a,AAL2247 ,-76.048,37.3398,10058.4,230.83
47945c,NOZ995  ,9.5463,56.356,6012.18,221.12
48adaf,LOT6HV  ,19.4996,43.1669,6484.62,190.62
484ac1,NCG04   ,4.7845,52.1699,297.18,70.63
a1a2a2,UAL22   ,-74.1761,40.6983,,2.57
48adac,LOT34P  ,18.2577,48.4936,10972.8,211.36
abaf30,VAR852  ,-112.334,33.444,868.68,62.56
501c22,TVF3616 ,21.7383,37.7603,11887.2,231.3
a8deb4,DAL1944 ,-78.7638,27.0872,9745.98,251.35
a33272,FFT2387 ,-75.7316,37.6582,9753.6,245.24
e49527,GLO2047 ,-35.4591,-6.8239,6880.86,212.24
4d0211,SVW68JK ,6.0986,46.2287,,7.46
4ab567,BRX31D  ,17.9359,59.3564,22.86,55.38
ac0c41,SWA3699 ,-122.5116,37.2941,6751.32,196.22
a7286a,N560RJ  ,-83.8827,36.3464,1325.88,71.16
4ab569,BRX316A ,17.647,59.1331,2941.32,106.08
4bbb30,PGT5AR  ,22.1175,48.1534,12496.8,254.63
4bce61,KOC02   ,27.2732,39.7896,9448.8,241.91
4853d0,TRA8M   ,-0.4632,38.2887,792.48,117.28
4853d1,TRA1903 ,27.3755,37.6494,11887.2,232.71
4ca5c6,EIN953  ,-12.3556,56.4682,11277.6,213.17
a9550a,N700EZ  ,-118.2739,35.908,5029.2,146.32
a402dd,DAL1103 ,-92.2341,45.057,5753.1,172.64
a918e5,N6855V  ,-122.3439,44.3651,3261.36,86.94
e48e46,TAM3625 ,-45.8515,-21.3909,11582.4,201.07
501c1c,TDR185  ,24.8685,36.8122,5676.9,193.85
a72883,N560SJ  ,-81.2689,31.8683,6736.08,182.61
3d68ce,DFLYC   ,19.0283,52.5222,2727.96,70.03
3c48e8,EWG4TZ  ,9.199,48.69,,0.0
a95521,CFS8669 ,-123.1916,45.1784,2286.0,78.22
a5bb1e,VAR469  ,-112.3636,33.4317,,1.29
aadf83,,-80.7646,39.9445,1005.84,87.04
a5bb1f,AWI6292 ,-87.9984,41.7747,1981.2,139.23
4853d4,TRA9023 ,4.1853,50.7856,2712.72,150.18
ac1327,SWA3314 ,-85.854,41.7399,8046.72,230.19
abec26,SWA1095 ,-78.3134,38.967,9250.68,215.71
ad3302,N95HE   ,-118.4859,34.211,,0.32
4853d3,TRA822P ,12.006,48.9859,11582.4,228.05
a5bb1b,ASA516  ,-122.3056,47.4344,,0.26
aa7c64,JBU2033 ,-78.7001,41.4674,10370.82,229.19
e49524,GLO1961 ,-40.6688,-19.0066,11582.4,206.21
a57249,N450BV  ,-87.3952,39.5616,10363.2,211.02
a4fbca,N420BT  ,-103.9332,37.8707,11277.6,206.29
501c11,TDR1714 ,15.2233,44.4273,10683.24,239.85
3c48ea,EWG68NG ,10.2974,47.1032,10523.22,231.0
478363,WIF13P  ,5.7247,59.5667,6073.14,143.83
a7c5a6,N60HS   ,-86.8317,39.1885,2735.58,87.29
706131,JZR1701 ,47.8339,28.6054,5859.78,216.8
a522e4,N43XT   ,-82.8124,40.7164,13106.4,208.9
e4952b,GLO1089 ,-46.6182,-23.474,1516.38,95.82
aa8f7d,N78PL   ,-84.5555,32.5849,2103.12,80.58
4ab56b,BRX261  ,17.6146,59.4337,1021.08,106.99
a4fbf5,PFT420  ,-117.2829,33.127,,6.17
4ab56c,BRX50M  ,15.3983,57.4365,4267.2,126.01
4ab56d,BRX713H ,17.5659,59.4405,1021.08,101.72
4ab56f,BRX757W ,17.5661,59.3785,1234.44,116.66
501c0b,TRA13L  ,5.6325,50.1884,10668.0,216.44
acbca2,N92JJ   ,-149.9885,61.1712,38.1,11.32
a5d559,N475TC  ,-80.4941,35.4573,2286.0,147.54
491316,NJE482M ,4.298,47.8961,5791.2,188.52
aa832c,N777BL  ,-94.9637,38.0832,11887.2,225.76
491315,NJE385A ,1.1565,48.246,4130.04,199.41
a88eae,N650W   ,-92.4478,34.8376,10660.38,209.08
ac0c64,SWA2239 ,-92.0622,40.2512,10668.0,252.58
a63bf4,SWA485  ,-115.2629,36.0577,1531.62,126.7
ac1f98,UAL2321 ,-97.3762,32.2273,10668.0,237.6
aa8f79,N78PG   ,-88.4128,32.7027,7315.2,137.03
484cc2,KLM73E  ,3.6752,52.7863,7315.2,207.82
a2bbf2,UAL2045 ,-105.3976,41.3033,10462.26,234.28
4078b8,BAW81   ,1.5808,35.4719,11582.4,245.68
501c2f,SDR50PY ,28.7175,39.199,11887.2,233.5
a3323d,DAL839  ,-92.9875,33.9336,10058.4,226.8
a918c2,N6854V  ,-105.118,40.1355,2011.68,46.2
ad598e,N9598H  ,-111.6976,40.0631,2164.08,51.45
a0cb86,N150PT  ,-83.8643,42.862,1219.2,58.03
491307,NJE933C ,14.1039,47.3689,4930.14,168.48
484cba,KLM171  ,-6.2809,51.1155,10363.2,241.82
491306,,10.3424,40.7517,8709.66,188.37
ac73d5,N901KS  ,-81.9707,27.9867,441.96,37.3
484cbc,KLM836  ,104.0134,1.4343,381.0,75.59
ac267c,AAL2343 ,-99.9261,38.2033,10972.8,223.61
4bbb21,PGT1100 ,0.6484,41.3343,12199.62,258.8
a2bbcd,N27527  ,-79.4767,33.3864,1524.0,58.41
a2bbce,N27528  ,-81.8858,32.9012,2712.72,101.04
ac0027,SWA2798 ,-81.2415,33.0486,12192.0,237.46
a1a2e0,SWA3167 ,-99.2578,39.999,11887.2,245.3
a44b2b,N376MC  ,-73.2041,42.3001,1546.86,149.44
c07440,CGSAP   ,-7.8811,50.98,13106.4,244.13
3463c6,VOE1491 ,12.3487,45.507,,11.83
501c1d,SDR69WK ,31.2697,30.7371,11277.6,221.42
a69e8a,N5255B  ,-96.0831,33.5438,11582.4,179.67
c0610d,CGKTO   ,-85.3666,42.4357,2103.12,140.74
501c2d,SDR45RB ,18.4211,46.2365,11887.2,241.16
a895c6,652SP   ,-105.1485,39.9452,1920.24,34.56
abec4d,SWA3117 ,-96.4198,30.604,6659.88,234.67
a81b24,NDU621  ,-111.6617,33.3181,434.34,36.38
abf32f,SWA2461 ,-74.4363,41.0855,10058.4,237.72
4b1bdf,HBKOL   ,5.3985,44.9294,6697.98,156.59
4ab561,BRX319Y ,17.9491,59.3517,,8.23
e49511,GLO1323 ,-46.5956,-23.273,2423.16,127.42
e49512,AZU4328 ,-47.1465,-23.0022,,9.77
4ab562,BRX28G  ,14.6476,58.8387,4274.82,133.21
a72898,N560TE  ,-77.5033,41.4147,12192.0,195.18
4ab565,BRX420V ,18.422,58.0154,1996.44,129.47
a02d32,N110LE  ,-82.2387,27.8295,10668.0,247.56
4065de,BAW97A  ,-4.5613,51.1324,9753.6,236.44
76cd08,SIA512  ,103.2621,2.1879,8206.74,234.27
501024,ABN2003 ,11.2792,43.981,9753.6,222.49
a535be,AAL1611 ,-112.0031,33.4391,,5.14
abe00f,SWA2062 ,-109.9579,41.4238,10972.8,233.29
ae03d4,CNV3021 ,-84.6253,39.9065,7322.82,131.41
ac73f7,N901MA  ,-85.5781,38.1345,914.4,60.1
a59869,N46MV   ,-76.6874,35.921,2415.54,81.9
c037ab,CFVCC   ,-105.7156,53.6988,5334.0,90.03
4078fd,EXS4MN  ,-4.1315,53.6542,9974.58,230.62
4078fb,NHZ656  ,-1.4902,57.2905,982.98,72.38
76cd13,SIA605  ,126.2224,37.5033,3177.54,136.67
a58542,LXJ455  ,-117.0596,34.7554,6096.0,211.72
76cd15,SIA504  ,75.7073,22.1599,13106.4,272.33
aa2cb0,AVA8432 ,-75.223,5.3559,5928.36,208.26
e4823e,GLO1652 ,-47.1025,-23.2688,3451.86,155.48
ac0c8b,SWA5188 ,-79.7454,39.863,10363.2,216.39
abe030,SWA5460 ,-92.3412,38.4165,10668.0,242.2
acc3bd,ASA289  ,-100.5419,38.4485,10363.2,229.35
341646,FIN08PL ,15.0114,57.1495,9761.22,185.72
a8c094,NKS1699 ,-80.2982,34.5349,4251.96,176.0
76cd0f,SIA635  ,137.1509,34.394,9982.2,255.71
a4c865,UAL1502 ,-97.431,32.2261,10050.78,234.44
a72836,N560PG  ,-107.2783,34.8412,12192.0,213.6
a668e2,JIA5237 ,-77.5784,37.639,6393.18,207.52
4613d3,OHHNF   ,27.7206,62.9258,129.54,14.3
4d0233,SVW51XL ,4.8867,43.5361,12496.8,228.46
a5bb17,AAL354  ,-86.2802,27.8023,9753.6,239.63
acc3f7,EDV5533 ,-73.8772,40.7776,,42.18
a16714,N912NM  ,-107.174,35.6434,4122.42,143.75
460cb6,FSF879E ,3.1135,46.0944,3962.4,103.18
8965f3,BOE491  ,-79.2203,31.9966,11277.6,250.17
acbcfd,N92N    ,-74.2133,40.5885,182.88,56.99
c01dac,FLE605  ,-83.2507,43.9643,10972.8,214.13
a8cc8d,N666WX  ,8.3402,50.3814,7414.26,202.55
a668ee,ASA595  ,-113.8391,43.015,11582.4,229.39
4d021a,SVW71XI ,7.2034,43.6545,,0.06
ae03f8,PAT663  ,-83.1715,40.9859,4069.08,103.96
a4fbb4,AWI6255 ,-79.6233,43.6859,,0.64
a5987a,,-122.9099,48.7171,129.54,37.78
49d4dc,OKTKJ   ,15.7723,49.8295,3147.06,144.41
8965f8,ABY1731 ,50.8984,23.2608,11887.2,225.21
c01dc3,CFLHA   ,-123.6641,49.4306,769.62,81.55
a57229,AAL2010 ,-91.4835,39.6408,9753.6,236.35
3cce03,DWW067  ,9.3116,48.3028,2438.4,111.81
ae03f5,PAT727  ,-93.4276,38.6006,6690.36,138.15
ae03f4,PAT783  ,-76.815,38.8597,487.68,90.51
ae03f3,PAT159  ,-97.0736,41.0127,2545.08,129.75
328677,,,,10972.8,232.1
ae4c62,SHADY21 ,-91.4171,35.3999,7315.2,142.74
aa3fad,BECT76  ,-97.2194,37.6925,,1.29
50101f,ABN1011 ,20.539,41.6441,5402.58,173.63
a57230,VAR450  ,-110.1926,32.4924,3329.94,73.64
a44b84,EJA376  ,-74.2922,40.0226,6400.8,219.12
ab6800,JBU2177 ,-73.493,40.4015,3657.6,173.23
478f47,SAS903  ,-67.1808,48.0769,11582.4,238.21
8965ee,ADY251  ,55.0755,24.3256,4076.7,199.59
49d4f7,ECC562  ,5.4851,43.6524,4023.36,187.92
a99077,AAL2427 ,-86.8057,33.8945,10370.82,252.37
e48e77,GLO1693 ,-45.9078,-21.9329,10195.56,194.26
478f43,SAS907  ,-64.5374,49.9185,11582.4,230.39
ae03e8,CNV7041 ,139.4486,35.539,480.06,75.97
4065b2,GSEHK   ,-2.4588,52.041,601.98,68.13
abe056,SWA2270 ,-120.0907,38.6661,7162.8,210.38
75025d,MAS194  ,80.9943,13.9227,11582.4,270.1
a117ad,N17JS   ,-80.0747,35.7014,13723.62,256.28
aa3fb2,N76FF   ,-105.1187,39.953,2171.7,61.19
8965fb,ADY144  ,78.003,13.2314,8549.64,233.62
a3e2d9,N35EA   ,-89.6745,39.8504,,6.17
48418b,KLM1375 ,19.9646,47.085,11277.6,248.18
a1a426,N20464  ,-97.4224,35.8705,396.24,30.7
c00b9c,,,,,3.09
a16779,N19SY   ,-70.6802,41.3824,967.74,69.06
48418a,KLM95Y  ,0.2694,54.3962,9753.6,237.7
acaa77,AAL2523 ,-99.3213,34.2058,11277.6,232.52
a20aa8,N230YB  ,-88.0583,43.0552,350.52,63.92
c2b55d,CFC2961 ,14.2049,50.2145,8534.4,138.28
8881a6,BAV1432 ,106.3759,18.9791,10058.4,242.3
a37a02,FFT4870 ,-80.3211,32.9214,9852.66,242.99
8881a2,BAV1453 ,106.9794,18.7127,10782.3,234.21
adca56,N988RC  ,-79.8282,42.8928,12496.8,262.04
86da38,ANA223  ,8.8034,50.3947,2552.7,169.15
ade472,N9944Q  ,-87.4286,30.5567,723.9,44.39
49d4ff,OKVOS   ,16.5731,48.1131,,4.89
e80338,,-79.9062,-6.5527,11887.2,230.14
4d0293,LRQ506F ,7.0906,48.7351,2941.32,184.7
a0345f,RPA4524 ,-89.8799,43.598,9456.42,247.59
c00b8a,JZA554  ,-79.6203,43.6728,,6.69
aaa9b6,SWA3089 ,-121.9229,37.3627,,0.0
aa7093,N772BE  ,-77.4561,38.9454,,0.13
ae0471,SODA81  ,-84.1529,35.8658,1196.34,97.04
e8032e,SKX5406 ,-76.9239,-11.0251,9243.06,222.54
4d029c,LXA6A   ,2.5756,47.5731,11887.2,229.61
a1b73c,BOE1AU  ,-122.3173,47.5399,,
4d028f,LRQ501A ,22.7862,44.7227,11574.78,236.94
a0ddda,N155ME  ,-100.2296,34.2961,10995.66,233.29
a882f8,PDT5950 ,-86.6793,34.8304,952.5,110.87
a33db4,N308GV  ,-81.9936,39.1505,11285.22,228.15
478f0e,,-2.1527,57.1442,944.88,105.92
acaa74,NKS3374 ,-98.114,35.3884,11879.58,230.0
461fa7,FIN7HL  ,18.8166,49.3347,10957.56,221.27
461fa8,FIN5DL  ,15.0849,52.5748,10957.56,207.88
461fa9,FIN45M  ,15.1756,51.2125,10370.82,225.59
461fa2,FIN4RX  ,21.2454,57.9205,10965.18,199.66
4911f3,,8.8945,40.9925,6347.46,161.23
461fa4,FIN91Y  ,12.1258,54.9673,10949.94,182.61
8881ba,VAG780  ,105.5596,21.0772,3535.68,136.15
461fa5,FIN26D  ,20.6751,57.926,11277.6,198.25
461fa0,FIN40L  ,-9.1514,38.7523,175.26,71.94
a9a54b,N720TX  ,-96.7387,32.9924,731.52,69.04
40666c,EZY27EH ,14.7586,47.997,10668.0,235.12
a51d1b,AAL2239 ,-104.5015,35.8363,9441.18,249.72
a53744,N435SC  ,-88.3298,39.6331,9784.08,162.64
780bba,B8306   ,29.3668,59.6899,13106.4,237.79
a28749,JSX400  ,-116.6959,33.9033,4290.06,177.38
484186,TRA52G  ,-0.971,44.2671,11887.2,200.9
ab5faa,SWA2753 ,-89.5007,36.2961,10081.26,252.1
8881c2,BAV285  ,106.0903,20.5304,6507.48,212.87
a2d710,SKW4049 ,-118.3408,34.0291,1524.0,117.54
ab79d4,N839AL  ,-82.8586,34.6653,487.68,41.81
a4ada7,C8131   ,-75.5665,39.3872,1668.78,75.97
40799b,CFE8713 ,0.5656,51.488,1341.12,132.98
405f7d,NPT232H ,1.8744,46.1899,8839.2,209.58
406673,EZY49HA ,10.2941,46.8333,10980.42,233.75
780bd8,CSN6142 ,123.7678,40.5488,10698.48,245.99
a4529b,N378ME  ,-112.0918,33.689,464.82,37.68
49c1fb,OKYAI14 ,15.2505,49.8439,800.1,52.46
8881ae,VJC907  ,85.7671,22.2545,9768.84,248.31
ac99c1,N9105Q  ,-80.8284,35.7354,1043.94,70.4
